week,timestamp_index,week_death_index,pageid,timestamp,views,share
148,1035,12,1004429,20180501,1301,0.00000075
149,1042,13,1004429,20180508,1978,0.00000113
150,1049,14,1004429,20180515,1728,0.00000096
151,1056,15,1004429,20180522,986,0.00000057
152,1063,16,1004429,20180529,1562,0.00000091
153,1070,17,1004429,20180605,1149,0.00000066
154,1077,18,1004429,20180612,912,0.00000054
155,1084,19,1004429,20180619,890,0.00000053
156,1091,20,1004429,20180626,869,0.00000052
1,4,-137,2386530,20150705,2739,0.00000157
2,11,-136,2386530,20150712,3040,0.00000175
3,18,-135,2386530,20150719,2474,0.00000143
4,25,-134,2386530,20150726,2662,0.00000153
5,32,-133,2386530,20150802,2644,0.00000156
6,39,-132,2386530,20150809,2403,0.00000140
7,46,-131,2386530,20150816,4027,0.00000231
8,53,-130,2386530,20150823,3402,0.00000195
9,60,-129,2386530,20150830,3145,0.00000178
10,67,-128,2386530,20150906,5874,0.00000315
11,74,-127,2386530,20150913,2540,0.00000143
12,81,-126,2386530,20150920,2211,0.00000127
13,88,-125,2386530,20150927,2585,0.00000151
14,95,-124,2386530,20151004,2030,0.00000116
15,102,-123,2386530,20151011,1673,0.00000095
16,109,-122,2386530,20151018,2205,0.00000124
17,116,-121,2386530,20151025,1830,0.00000104
18,123,-120,2386530,20151101,1855,0.00000105
19,130,-119,2386530,20151108,3459,0.00000197
20,137,-118,2386530,20151115,4037,0.00000229
21,144,-117,2386530,20151122,4211,0.00000245
22,151,-116,2386530,20151129,1927,0.00000109
23,158,-115,2386530,20151206,4180,0.00000235
24,165,-114,2386530,20151213,4994,0.00000294
25,172,-113,2386530,20151220,5336,0.00000341
26,179,-112,2386530,20151227,3202,0.00000189
27,186,-111,2386530,20160103,2623,0.00000144
28,193,-110,2386530,20160110,2325,0.00000125
29,200,-109,2386530,20160117,2039,0.00000110
30,207,-108,2386530,20160124,2446,0.00000132
31,214,-107,2386530,20160131,2618,0.00000142
32,221,-106,2386530,20160207,5480,0.00000303
33,228,-105,2386530,20160214,4942,0.00000270
34,235,-104,2386530,20160221,3565,0.00000196
35,242,-103,2386530,20160228,2356,0.00000128
36,249,-102,2386530,20160306,2202,0.00000125
37,256,-101,2386530,20160313,1937,0.00000113
38,263,-100,2386530,20160320,3746,0.00000225
39,270,-99,2386530,20160327,3921,0.00000230
40,277,-98,2386530,20160403,2345,0.00000135
41,284,-97,2386530,20160410,1809,0.00000104
42,291,-96,2386530,20160417,1764,0.00000101
43,298,-95,2386530,20160424,1818,0.00000105
44,305,-94,2386530,20160501,2081,0.00000122
45,312,-93,2386530,20160508,1726,0.00000101
46,319,-92,2386530,20160515,1984,0.00000114
47,326,-91,2386530,20160522,1973,0.00000117
48,333,-90,2386530,20160529,2121,0.00000125
49,340,-89,2386530,20160605,3207,0.00000190
50,347,-88,2386530,20160612,3939,0.00000232
51,354,-87,2386530,20160619,2704,0.00000161
52,361,-86,2386530,20160626,2839,0.00000168
53,368,-85,2386530,20160703,3033,0.00000181
54,375,-84,2386530,20160710,2246,0.00000135
55,382,-83,2386530,20160717,3140,0.00000177
56,389,-82,2386530,20160724,3034,0.00000154
57,396,-81,2386530,20160731,2870,0.00000150
58,403,-80,2386530,20160807,2093,0.00000107
59,410,-79,2386530,20160814,2074,0.00000115
60,417,-78,2386530,20160821,3062,0.00000174
61,424,-77,2386530,20160828,3515,0.00000199
62,431,-76,2386530,20160904,2375,0.00000136
63,438,-75,2386530,20160911,2312,0.00000131
64,445,-74,2386530,20160918,2152,0.00000121
65,452,-73,2386530,20160925,1898,0.00000109
66,459,-72,2386530,20161002,1664,0.00000094
67,466,-71,2386530,20161009,2037,0.00000114
68,473,-70,2386530,20161016,1932,0.00000107
69,480,-69,2386530,20161023,2174,0.00000123
70,487,-68,2386530,20161030,1471,0.00000081
71,494,-67,2386530,20161106,2276,0.00000121
72,501,-66,2386530,20161113,4272,0.00000226
73,508,-65,2386530,20161120,5409,0.00000299
74,515,-64,2386530,20161127,2393,0.00000129
75,522,-63,2386530,20161204,2754,0.00000148
76,529,-62,2386530,20161211,2473,0.00000140
77,536,-61,2386530,20161218,10680,0.00000606
78,543,-60,2386530,20161225,7901,0.00000432
79,550,-59,2386530,20170101,3700,0.00000191
80,557,-58,2386530,20170108,2451,0.00000124
81,564,-57,2386530,20170115,1979,0.00000100
82,571,-56,2386530,20170122,2053,0.00000103
83,578,-55,2386530,20170129,2655,0.00000136
84,585,-54,2386530,20170205,2232,0.00000114
85,592,-53,2386530,20170212,4320,0.00000226
86,599,-52,2386530,20170219,3027,0.00000158
87,606,-51,2386530,20170226,2501,0.00000129
88,613,-50,2386530,20170305,2128,0.00000113
89,620,-49,2386530,20170312,2007,0.00000107
90,627,-48,2386530,20170319,2034,0.00000110
91,634,-47,2386530,20170326,2633,0.00000148
92,641,-46,2386530,20170402,1694,0.00000096
93,648,-45,2386530,20170409,2295,0.00000131
94,655,-44,2386530,20170416,4447,0.00000246
95,662,-43,2386530,20170423,2111,0.00000118
96,669,-42,2386530,20170430,3077,0.00000172
97,676,-41,2386530,20170507,1949,0.00000110
98,683,-40,2386530,20170514,2402,0.00000136
99,690,-39,2386530,20170521,1931,0.00000110
100,697,-38,2386530,20170528,1961,0.00000112
101,704,-37,2386530,20170604,2044,0.00000119
102,711,-36,2386530,20170611,1493,0.00000089
103,718,-35,2386530,20170618,1327,0.00000081
104,725,-34,2386530,20170625,1514,0.00000094
105,732,-33,2386530,20170702,1363,0.00000084
106,739,-32,2386530,20170709,1908,0.00000115
107,746,-31,2386530,20170716,1286,0.00000077
108,753,-30,2386530,20170723,2783,0.00000168
109,760,-29,2386530,20170730,2451,0.00000152
110,767,-28,2386530,20170806,2965,0.00000182
111,774,-27,2386530,20170813,1748,0.00000108
112,781,-26,2386530,20170820,1882,0.00000115
113,788,-25,2386530,20170827,2140,0.00000133
114,795,-24,2386530,20170903,1949,0.00000117
115,802,-23,2386530,20170910,2036,0.00000124
116,809,-22,2386530,20170917,1716,0.00000102
117,816,-21,2386530,20170924,1855,0.00000112
118,823,-20,2386530,20171001,2043,0.00000122
119,830,-19,2386530,20171008,1902,0.00000111
120,837,-18,2386530,20171015,2488,0.00000146
121,844,-17,2386530,20171022,3585,0.00000208
122,851,-16,2386530,20171029,2773,0.00000160
123,858,-15,2386530,20171105,3247,0.00000186
124,865,-14,2386530,20171112,2594,0.00000148
125,872,-13,2386530,20171119,2071,0.00000120
126,879,-12,2386530,20171126,2006,0.00000115
127,886,-11,2386530,20171203,3933,0.00000224
128,893,-10,2386530,20171210,4483,0.00000262
129,900,-9,2386530,20171217,3054,0.00000188
130,907,-8,2386530,20171224,13050,0.00000777
131,914,-7,2386530,20171231,3922,0.00000214
132,921,-6,2386530,20180107,2907,0.00000154
133,928,-5,2386530,20180114,2052,0.00000107
134,935,-4,2386530,20180121,2047,0.00000109
135,942,-3,2386530,20180128,2183,0.00000118
136,949,-2,2386530,20180204,1834,0.00000099
137,956,-1,2386530,20180211,4670,0.00000257
138,963,0,2386530,20180218,416132,0.00022568
139,970,1,2386530,20180225,470649,0.00025403
140,977,2,2386530,20180304,29047,0.00001575
141,984,3,2386530,20180311,21373,0.00001161
142,991,4,2386530,20180318,13021,0.00000723
143,998,5,2386530,20180325,13242,0.00000748
144,1005,6,2386530,20180401,14339,0.00000797
145,1012,7,2386530,20180408,12915,0.00000712
146,1019,8,2386530,20180415,16659,0.00000930
147,1026,9,2386530,20180422,11669,0.00000658
148,1033,10,2386530,20180429,9972,0.00000578
149,1040,11,2386530,20180506,17392,0.00001001
150,1047,12,2386530,20180513,32911,0.00001851
151,1054,13,2386530,20180520,11855,0.00000671
152,1061,14,2386530,20180527,10368,0.00000600
153,1068,15,2386530,20180603,10393,0.00000601
154,1075,16,2386530,20180610,10151,0.00000599
155,1082,17,2386530,20180617,11617,0.00000684
156,1089,18,2386530,20180624,11824,0.00000707
1,4,-137,690865,20150705,17237,0.00000990
2,11,-136,690865,20150712,17654,0.00001017
3,18,-135,690865,20150719,17469,0.00001007
4,25,-134,690865,20150726,16805,0.00000965
5,32,-133,690865,20150802,16740,0.00000990
6,39,-132,690865,20150809,21150,0.00001231
7,46,-131,690865,20150816,33512,0.00001923
8,53,-130,690865,20150823,22417,0.00001286
9,60,-129,690865,20150830,19043,0.00001077
10,67,-128,690865,20150906,19170,0.00001028
11,74,-127,690865,20150913,20847,0.00001175
12,81,-126,690865,20150920,22065,0.00001265
13,88,-125,690865,20150927,22025,0.00001286
14,95,-124,690865,20151004,21874,0.00001250
15,102,-123,690865,20151011,19973,0.00001136
16,109,-122,690865,20151018,18573,0.00001042
17,116,-121,690865,20151025,19591,0.00001111
18,123,-120,690865,20151101,35171,0.00001995
19,130,-119,690865,20151108,25424,0.00001449
20,137,-118,690865,20151115,17646,0.00001001
21,144,-117,690865,20151122,16814,0.00000977
22,151,-116,690865,20151129,17898,0.00001017
23,158,-115,690865,20151206,19545,0.00001100
24,165,-114,690865,20151213,19176,0.00001130
25,172,-113,690865,20151220,20201,0.00001293
26,179,-112,690865,20151227,23199,0.00001368
27,186,-111,690865,20160103,25977,0.00001427
28,193,-110,690865,20160110,20065,0.00001077
29,200,-109,690865,20160117,21018,0.00001134
30,207,-108,690865,20160124,20622,0.00001113
31,214,-107,690865,20160131,21200,0.00001148
32,221,-106,690865,20160207,20718,0.00001144
33,228,-105,690865,20160214,20931,0.00001144
34,235,-104,690865,20160221,21156,0.00001164
35,242,-103,690865,20160228,18602,0.00001012
36,249,-102,690865,20160306,22724,0.00001287
37,256,-101,690865,20160313,18093,0.00001057
38,263,-100,690865,20160320,19054,0.00001146
39,270,-99,690865,20160327,19557,0.00001147
40,277,-98,690865,20160403,19486,0.00001119
41,284,-97,690865,20160410,18954,0.00001093
42,291,-96,690865,20160417,19593,0.00001124
43,298,-95,690865,20160424,20104,0.00001162
44,305,-94,690865,20160501,19016,0.00001114
45,312,-93,690865,20160508,19705,0.00001152
46,319,-92,690865,20160515,19507,0.00001124
47,326,-91,690865,20160522,16574,0.00000979
48,333,-90,690865,20160529,16774,0.00000990
49,340,-89,690865,20160605,18858,0.00001117
50,347,-88,690865,20160612,19422,0.00001145
51,354,-87,690865,20160619,19182,0.00001142
52,361,-86,690865,20160626,17327,0.00001023
53,368,-85,690865,20160703,16644,0.00000991
54,375,-84,690865,20160710,15847,0.00000952
55,382,-83,690865,20160717,17279,0.00000972
56,389,-82,690865,20160724,15964,0.00000813
57,396,-81,690865,20160731,15601,0.00000814
58,403,-80,690865,20160807,14804,0.00000756
59,410,-79,690865,20160814,15485,0.00000856
60,417,-78,690865,20160821,18097,0.00001026
61,424,-77,690865,20160828,19732,0.00001117
62,431,-76,690865,20160904,18984,0.00001086
63,438,-75,690865,20160911,19674,0.00001115
64,445,-74,690865,20160918,19626,0.00001100
65,452,-73,690865,20160925,18211,0.00001045
66,459,-72,690865,20161002,19981,0.00001124
67,466,-71,690865,20161009,22993,0.00001288
68,473,-70,690865,20161016,28506,0.00001581
69,480,-69,690865,20161023,20872,0.00001185
70,487,-68,690865,20161030,25473,0.00001405
71,494,-67,690865,20161106,40746,0.00002158
72,501,-66,690865,20161113,26798,0.00001419
73,508,-65,690865,20161120,23069,0.00001276
74,515,-64,690865,20161127,20257,0.00001089
75,522,-63,690865,20161204,19124,0.00001026
76,529,-62,690865,20161211,21694,0.00001225
77,536,-61,690865,20161218,21513,0.00001220
78,543,-60,690865,20161225,26528,0.00001451
79,550,-59,690865,20170101,25329,0.00001309
80,557,-58,690865,20170108,24715,0.00001255
81,564,-57,690865,20170115,62161,0.00003135
82,571,-56,690865,20170122,27983,0.00001405
83,578,-55,690865,20170129,24357,0.00001248
84,585,-54,690865,20170205,21694,0.00001111
85,592,-53,690865,20170212,22289,0.00001166
86,599,-52,690865,20170219,25459,0.00001327
87,606,-51,690865,20170226,24058,0.00001245
88,613,-50,690865,20170305,24045,0.00001272
89,620,-49,690865,20170312,22864,0.00001216
90,627,-48,690865,20170319,23158,0.00001250
91,634,-47,690865,20170326,28925,0.00001626
92,641,-46,690865,20170402,31950,0.00001803
93,648,-45,690865,20170409,25844,0.00001479
94,655,-44,690865,20170416,25106,0.00001391
95,662,-43,690865,20170423,23787,0.00001334
96,669,-42,690865,20170430,24948,0.00001392
97,676,-41,690865,20170507,22804,0.00001289
98,683,-40,690865,20170514,20868,0.00001182
99,690,-39,690865,20170521,21524,0.00001227
100,697,-38,690865,20170528,20619,0.00001178
101,704,-37,690865,20170604,20469,0.00001194
102,711,-36,690865,20170611,22030,0.00001317
103,718,-35,690865,20170618,20926,0.00001271
104,725,-34,690865,20170625,20046,0.00001249
105,732,-33,690865,20170702,21080,0.00001299
106,739,-32,690865,20170709,19587,0.00001181
107,746,-31,690865,20170716,19091,0.00001150
108,753,-30,690865,20170723,20954,0.00001266
109,760,-29,690865,20170730,20502,0.00001269
110,767,-28,690865,20170806,21433,0.00001314
111,774,-27,690865,20170813,26209,0.00001617
112,781,-26,690865,20170820,31753,0.00001948
113,788,-25,690865,20170827,32432,0.00002015
114,795,-24,690865,20170903,25537,0.00001539
115,802,-23,690865,20170910,22394,0.00001363
116,809,-22,690865,20170917,24382,0.00001444
117,816,-21,690865,20170924,22082,0.00001335
118,823,-20,690865,20171001,22357,0.00001333
119,830,-19,690865,20171008,22977,0.00001338
120,837,-18,690865,20171015,23361,0.00001374
121,844,-17,690865,20171022,21399,0.00001239
122,851,-16,690865,20171029,21375,0.00001237
123,858,-15,690865,20171105,69086,0.00003951
124,865,-14,690865,20171112,28465,0.00001623
125,872,-13,690865,20171119,23435,0.00001360
126,879,-12,690865,20171126,22652,0.00001295
127,886,-11,690865,20171203,33375,0.00001905
128,893,-10,690865,20171210,93408,0.00005449
129,900,-9,690865,20171217,67578,0.00004160
130,907,-8,690865,20171224,68987,0.00004106
131,914,-7,690865,20171231,60010,0.00003276
132,921,-6,690865,20180107,46241,0.00002454
133,928,-5,690865,20180114,42123,0.00002187
134,935,-4,690865,20180121,45894,0.00002448
135,942,-3,690865,20180128,35525,0.00001919
136,949,-2,690865,20180204,30403,0.00001644
137,956,-1,690865,20180211,29109,0.00001604
138,963,0,690865,20180218,1672741,0.00090716
139,970,1,690865,20180225,735746,0.00039712
140,977,2,690865,20180304,216225,0.00011727
141,984,3,690865,20180311,77096,0.00004186
142,991,4,690865,20180318,50090,0.00002780
143,998,5,690865,20180325,31927,0.00001803
144,1005,6,690865,20180401,29735,0.00001652
145,1012,7,690865,20180408,24353,0.00001342
146,1019,8,690865,20180415,25822,0.00001441
147,1026,9,690865,20180422,23038,0.00001298
148,1033,10,690865,20180429,22248,0.00001289
149,1040,11,690865,20180506,18819,0.00001083
150,1047,12,690865,20180513,19342,0.00001088
151,1054,13,690865,20180520,19218,0.00001088
152,1061,14,690865,20180527,20489,0.00001186
153,1068,15,690865,20180603,19269,0.00001115
154,1075,16,690865,20180610,18453,0.00001088
155,1082,17,690865,20180617,16507,0.00000973
156,1089,18,690865,20180624,14937,0.00000893
0,0,-139,1938728,20150701,25986,0.00001522
1,7,-138,1938728,20150708,27439,0.00001569
2,14,-137,1938728,20150715,25089,0.00001460
3,21,-136,1938728,20150722,27018,0.00001551
4,28,-135,1938728,20150729,26100,0.00001541
5,35,-134,1938728,20150805,25905,0.00001504
6,42,-133,1938728,20150812,44404,0.00002559
7,49,-132,1938728,20150819,37507,0.00002146
8,56,-131,1938728,20150826,27840,0.00001603
9,63,-130,1938728,20150902,29415,0.00001601
10,70,-129,1938728,20150909,28236,0.00001536
11,77,-128,1938728,20150916,28818,0.00001653
12,84,-127,1938728,20150923,32267,0.00001862
13,91,-126,1938728,20150930,44218,0.00002581
14,98,-125,1938728,20151007,32521,0.00001849
15,105,-124,1938728,20151014,26228,0.00001485
16,112,-123,1938728,20151021,24994,0.00001407
17,119,-122,1938728,20151028,26838,0.00001532
18,126,-121,1938728,20151104,27414,0.00001543
19,133,-120,1938728,20151111,27172,0.00001552
20,140,-119,1938728,20151118,25377,0.00001448
21,147,-118,1938728,20151125,24510,0.00001412
22,154,-117,1938728,20151202,30047,0.00001703
23,161,-116,1938728,20151209,25468,0.00001445
24,168,-115,1938728,20151216,22664,0.00001390
25,175,-114,1938728,20151223,25922,0.00001631
26,182,-113,1938728,20151230,26162,0.00001485
27,189,-112,1938728,20160106,26223,0.00001411
28,196,-111,1938728,20160113,28225,0.00001531
29,203,-110,1938728,20160120,24342,0.00001309
30,210,-109,1938728,20160127,27360,0.00001477
31,217,-108,1938728,20160203,25277,0.00001381
32,224,-107,1938728,20160210,25148,0.00001386
33,231,-106,1938728,20160217,25849,0.00001410
34,238,-105,1938728,20160224,24889,0.00001366
35,245,-104,1938728,20160302,30669,0.00001695
36,252,-103,1938728,20160309,30056,0.00001733
37,259,-102,1938728,20160316,23282,0.00001382
38,266,-101,1938728,20160323,30418,0.00001801
39,273,-100,1938728,20160330,26574,0.00001554
40,280,-99,1938728,20160406,26410,0.00001510
41,287,-98,1938728,20160413,25109,0.00001464
42,294,-97,1938728,20160420,26307,0.00001494
43,301,-96,1938728,20160427,27016,0.00001572
44,308,-95,1938728,20160504,29869,0.00001748
45,315,-94,1938728,20160511,26003,0.00001518
46,322,-93,1938728,20160518,24529,0.00001416
47,329,-92,1938728,20160525,24032,0.00001435
48,336,-91,1938728,20160601,25023,0.00001472
49,343,-90,1938728,20160608,27533,0.00001621
50,350,-89,1938728,20160615,27130,0.00001617
51,357,-88,1938728,20160622,33593,0.00001995
52,364,-87,1938728,20160629,32857,0.00001947
53,371,-86,1938728,20160706,29659,0.00001760
54,378,-85,1938728,20160713,27845,0.00001690
55,385,-84,1938728,20160720,26412,0.00001379
56,392,-83,1938728,20160727,41803,0.00002132
57,399,-82,1938728,20160803,26195,0.00001374
58,406,-81,1938728,20160810,29099,0.00001484
59,413,-80,1938728,20160817,21708,0.00001247
60,420,-79,1938728,20160824,23950,0.00001357
61,427,-78,1938728,20160831,24574,0.00001408
62,434,-77,1938728,20160907,24960,0.00001417
63,441,-76,1938728,20160914,24465,0.00001382
64,448,-75,1938728,20160921,25476,0.00001443
65,455,-74,1938728,20160928,23680,0.00001351
66,462,-73,1938728,20161005,23768,0.00001340
67,469,-72,1938728,20161012,26294,0.00001451
68,476,-71,1938728,20161019,25837,0.00001445
69,483,-70,1938728,20161026,25427,0.00001456
70,490,-69,1938728,20161102,24708,0.00001329
71,497,-68,1938728,20161109,26597,0.00001389
72,504,-67,1938728,20161116,27461,0.00001479
73,511,-66,1938728,20161123,28657,0.00001571
74,518,-65,1938728,20161130,27370,0.00001475
75,525,-64,1938728,20161207,29435,0.00001605
76,532,-63,1938728,20161214,24183,0.00001365
77,539,-62,1938728,20161221,27970,0.00001608
78,546,-61,1938728,20161228,24819,0.00001314
79,553,-60,1938728,20170104,25903,0.00001314
80,560,-59,1938728,20170111,24015,0.00001214
81,567,-58,1938728,20170118,25111,0.00001267
82,574,-57,1938728,20170125,24380,0.00001226
83,581,-56,1938728,20170201,22384,0.00001150
84,588,-55,1938728,20170208,24946,0.00001289
85,595,-54,1938728,20170215,33826,0.00001766
86,602,-53,1938728,20170222,28434,0.00001464
87,609,-52,1938728,20170301,28057,0.00001483
88,616,-51,1938728,20170308,29384,0.00001563
89,623,-50,1938728,20170315,35768,0.00001897
90,630,-49,1938728,20170322,26245,0.00001453
91,637,-48,1938728,20170329,33225,0.00001871
92,644,-47,1938728,20170405,27428,0.00001567
93,651,-46,1938728,20170412,25279,0.00001424
94,658,-45,1938728,20170419,23859,0.00001318
95,665,-44,1938728,20170426,28416,0.00001595
96,672,-43,1938728,20170503,28360,0.00001585
97,679,-42,1938728,20170510,44126,0.00002519
98,686,-41,1938728,20170517,35241,0.00001954
99,693,-40,1938728,20170524,29071,0.00001708
100,700,-39,1938728,20170531,39297,0.00002252
101,707,-38,1938728,20170607,29317,0.00001717
102,714,-37,1938728,20170614,40797,0.00002479
103,721,-36,1938728,20170621,56536,0.00003479
104,728,-35,1938728,20170628,58978,0.00003674
105,735,-34,1938728,20170705,89451,0.00005414
106,742,-33,1938728,20170712,48321,0.00002923
107,749,-32,1938728,20170719,33234,0.00001985
108,756,-31,1938728,20170726,32975,0.00002025
109,763,-30,1938728,20170802,26693,0.00001653
110,770,-29,1938728,20170809,34252,0.00002107
111,777,-28,1938728,20170816,30611,0.00001870
112,784,-27,1938728,20170823,22890,0.00001414
113,791,-26,1938728,20170830,20765,0.00001270
114,798,-25,1938728,20170906,22170,0.00001349
115,805,-24,1938728,20170913,22329,0.00001336
116,812,-23,1938728,20170920,25886,0.00001544
117,819,-22,1938728,20170927,23650,0.00001432
118,826,-21,1938728,20171004,23825,0.00001399
119,833,-20,1938728,20171011,26105,0.00001524
120,840,-19,1938728,20171018,34604,0.00002019
121,847,-18,1938728,20171025,31936,0.00001861
122,854,-17,1938728,20171101,30509,0.00001747
123,861,-16,1938728,20171108,31604,0.00001805
124,868,-15,1938728,20171115,37846,0.00002158
125,875,-14,1938728,20171122,28849,0.00001664
126,882,-13,1938728,20171129,30613,0.00001772
127,889,-12,1938728,20171206,28801,0.00001641
128,896,-11,1938728,20171213,28935,0.00001727
129,903,-10,1938728,20171220,26582,0.00001680
130,910,-9,1938728,20171227,34573,0.00001968
131,917,-8,1938728,20180103,29288,0.00001542
132,924,-7,1938728,20180110,25632,0.00001344
133,931,-6,1938728,20180117,25857,0.00001360
134,938,-5,1938728,20180124,29369,0.00001568
135,945,-4,1938728,20180131,26469,0.00001435
136,952,-3,1938728,20180207,28771,0.00001567
137,959,-2,1938728,20180214,23932,0.00001315
138,966,-1,1938728,20180221,5461650,0.00293491
139,973,0,1938728,20180228,1940034,0.00104926
140,980,1,1938728,20180307,278421,0.00015226
141,987,2,1938728,20180314,133340,0.00007300
142,994,3,1938728,20180321,97508,0.00005452
143,1001,4,1938728,20180328,68321,0.00003843
144,1008,5,1938728,20180404,55668,0.00003069
145,1015,6,1938728,20180411,57071,0.00003141
146,1022,7,1938728,20180418,44202,0.00002504
147,1029,8,1938728,20180425,40865,0.00002328
148,1036,9,1938728,20180502,58046,0.00003364
149,1043,10,1938728,20180509,58003,0.00003324
150,1050,11,1938728,20180516,38139,0.00002103
151,1057,12,1938728,20180523,36316,0.00002096
152,1064,13,1938728,20180530,41099,0.00002405
153,1071,14,1938728,20180606,87328,0.00005043
154,1078,15,1938728,20180613,45740,0.00002704
155,1085,16,1938728,20180620,43790,0.00002602
156,1092,17,1938728,20180627,43384,0.00002586
0,0,-140,318110,20150701,8990,0.00000527
1,7,-139,318110,20150708,9808,0.00000561
2,14,-138,318110,20150715,9650,0.00000561
3,21,-137,318110,20150722,9368,0.00000538
4,28,-136,318110,20150729,8702,0.00000514
5,35,-135,318110,20150805,13922,0.00000808
6,42,-134,318110,20150812,15362,0.00000885
7,49,-133,318110,20150819,11157,0.00000638
8,56,-132,318110,20150826,10412,0.00000600
9,63,-131,318110,20150902,10002,0.00000544
10,70,-130,318110,20150909,8696,0.00000473
11,77,-129,318110,20150916,8687,0.00000498
12,84,-128,318110,20150923,7641,0.00000441
13,91,-127,318110,20150930,7269,0.00000424
14,98,-126,318110,20151007,7928,0.00000451
15,105,-125,318110,20151014,8019,0.00000454
16,112,-124,318110,20151021,7994,0.00000450
17,119,-123,318110,20151028,8708,0.00000497
18,126,-122,318110,20151104,7987,0.00000450
19,133,-121,318110,20151111,13845,0.00000791
20,140,-120,318110,20151118,8778,0.00000501
21,147,-119,318110,20151125,9818,0.00000566
22,154,-118,318110,20151202,9126,0.00000517
23,161,-117,318110,20151209,9995,0.00000567
24,168,-116,318110,20151216,8353,0.00000512
25,175,-115,318110,20151223,8067,0.00000508
26,182,-114,318110,20151230,30086,0.00001708
27,189,-113,318110,20160106,11580,0.00000623
28,196,-112,318110,20160113,9436,0.00000512
29,203,-111,318110,20160120,9569,0.00000515
30,210,-110,318110,20160127,10042,0.00000542
31,217,-109,318110,20160203,9398,0.00000514
32,224,-108,318110,20160210,9443,0.00000520
33,231,-107,318110,20160217,9416,0.00000513
34,238,-106,318110,20160224,9122,0.00000501
35,245,-105,318110,20160302,8526,0.00000471
36,252,-104,318110,20160309,8483,0.00000489
37,259,-103,318110,20160316,9118,0.00000541
38,266,-102,318110,20160323,9175,0.00000543
39,273,-101,318110,20160330,8564,0.00000501
40,280,-100,318110,20160406,8000,0.00000457
41,287,-99,318110,20160413,7525,0.00000439
42,294,-98,318110,20160420,7735,0.00000439
43,301,-97,318110,20160427,8149,0.00000474
44,308,-96,318110,20160504,7478,0.00000438
45,315,-95,318110,20160511,8878,0.00000518
46,322,-94,318110,20160518,9087,0.00000524
47,329,-93,318110,20160525,10638,0.00000635
48,336,-92,318110,20160601,8757,0.00000515
49,343,-91,318110,20160608,7941,0.00000468
50,350,-90,318110,20160615,8099,0.00000483
51,357,-89,318110,20160622,8429,0.00000500
52,364,-88,318110,20160629,9012,0.00000534
53,371,-87,318110,20160706,7977,0.00000473
54,378,-86,318110,20160713,8706,0.00000528
55,385,-85,318110,20160720,8090,0.00000422
56,392,-84,318110,20160727,9241,0.00000471
57,399,-83,318110,20160803,8506,0.00000446
58,406,-82,318110,20160810,8235,0.00000420
59,413,-81,318110,20160817,8672,0.00000498
60,420,-80,318110,20160824,9355,0.00000530
61,427,-79,318110,20160831,10132,0.00000581
62,434,-78,318110,20160907,9702,0.00000551
63,441,-77,318110,20160914,10196,0.00000576
64,448,-76,318110,20160921,10338,0.00000586
65,455,-75,318110,20160928,8908,0.00000508
66,462,-74,318110,20161005,7881,0.00000444
67,469,-73,318110,20161012,8368,0.00000462
68,476,-72,318110,20161019,8207,0.00000459
69,483,-71,318110,20161026,9479,0.00000543
70,490,-70,318110,20161102,11399,0.00000613
71,497,-69,318110,20161109,15185,0.00000793
72,504,-68,318110,20161116,10292,0.00000554
73,511,-67,318110,20161123,10647,0.00000584
74,518,-66,318110,20161130,9200,0.00000496
75,525,-65,318110,20161207,9451,0.00000515
76,532,-64,318110,20161214,10284,0.00000581
77,539,-63,318110,20161221,12092,0.00000695
78,546,-62,318110,20161228,35523,0.00001880
79,553,-61,318110,20170104,16722,0.00000848
80,560,-60,318110,20170111,13606,0.00000688
81,567,-59,318110,20170118,12853,0.00000649
82,574,-58,318110,20170125,14631,0.00000736
83,581,-57,318110,20170201,12602,0.00000648
84,588,-56,318110,20170208,10962,0.00000567
85,595,-55,318110,20170215,19181,0.00001002
86,602,-54,318110,20170222,13153,0.00000677
87,609,-53,318110,20170301,18670,0.00000987
88,616,-52,318110,20170308,16726,0.00000890
89,623,-51,318110,20170315,24051,0.00001275
90,630,-50,318110,20170322,20252,0.00001121
91,637,-49,318110,20170329,16865,0.00000950
92,644,-48,318110,20170405,13950,0.00000797
93,651,-47,318110,20170412,16012,0.00000902
94,658,-46,318110,20170419,14802,0.00000818
95,665,-45,318110,20170426,12093,0.00000679
96,672,-44,318110,20170503,13393,0.00000749
97,679,-43,318110,20170510,11715,0.00000669
98,686,-42,318110,20170517,11995,0.00000665
99,693,-41,318110,20170524,13440,0.00000790
100,700,-40,318110,20170531,11870,0.00000680
101,707,-39,318110,20170607,14847,0.00000869
102,714,-38,318110,20170614,13243,0.00000805
103,721,-37,318110,20170621,13209,0.00000813
104,728,-36,318110,20170628,14290,0.00000890
105,735,-35,318110,20170705,13092,0.00000792
106,742,-34,318110,20170712,11074,0.00000670
107,749,-33,318110,20170719,12447,0.00000743
108,756,-32,318110,20170726,12422,0.00000763
109,763,-31,318110,20170802,12806,0.00000793
110,770,-30,318110,20170809,10783,0.00000663
111,777,-29,318110,20170816,11216,0.00000685
112,784,-28,318110,20170823,10754,0.00000664
113,791,-27,318110,20170830,14954,0.00000915
114,798,-26,318110,20170906,10567,0.00000643
115,805,-25,318110,20170913,11561,0.00000692
