link,name,year_of_birth,year_of_death,date_of_death,timestamp_of_death,median_views,median_views_before,median_views_after,median_share,median_share_before,median_share_after,max_views,max_share,max_change_before_views,max_change_before_share,median_views_bin2,median_views_before_bin2,median_views_after_bin2,median_share_bin2,median_share_before_bin2,median_share_after_bin2,max_views_bin2,max_share_bin2,max_change_before_views_bin2,max_change_before_share_bin2,median_views_bin3,median_views_before_bin3,median_views_after_bin3,median_share_bin3,median_share_before_bin3,median_share_after_bin3,max_views_bin3,max_share_bin3,max_change_before_views_bin3,max_change_before_share_bin3,pageid,description,canonical,display,thumbnail_source,thumbnail_width,thumbnail_height,extract_html
/wiki/Kim_Jong-hyun_(singer),Kim Jong-hyun (singer),1990,2017,December 18,20171218,773.5,726,4317.5,0.0000030605125279855482,0.000002850983518339976,0.00001712945518230841,604573,0.0023826095344981345,832.7451790633609,835.7149450956634,1543,1448,8683.5,0.000003046808817888436,0.000002861071062791135,0.000017015602923399458,1018821,0.0020632239968661026,703.6056629834254,721.1369279493925,5460,4979,31464.5,0.000003051465718064438,0.0000028518772392120885,0.000017178435809234428,1653064,0.0010286471751775753,332.0072303675437,360.69125312763043,26744321,South Korean singer and dancer,Kim_Jong-hyun_(singer),Kim Jong-hyun (singer),https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/20170708_SMTOWN_LIVE_-_%EC%A2%85%ED%98%84_%27%EB%8D%B0%EC%9E%90%EB%B6%80%27_4K_%EC%A7%81%EC%BA%A0.jpg/240px-20170708_SMTOWN_LIVE_-_%EC%A2%85%ED%98%84_%27%EB%8D%B0%EC%9E%90%EB%B6%80%27_4K_%EC%A7%81%EC%BA%A0.jpg,240,320,"<p><b>Kim Jong-hyun</b>, better known mononymously as <b>Jonghyun</b>, was a South Korean singer-songwriter, record producer, radio host, and author. He was the main vocalist of the South Korean boy band Shinee, and participated in SM Entertainment's project group SM The Ballad.</p>"
/wiki/Dolores_O%27Riordan,Dolores O'Riordan,1971,2018,January 15,20180115,1084.5,1047,13486.5,0.00000433170442277324,0.000004186104962766708,0.00005230378085678041,1012624,0.0034519017811660336,967.1671442215854,824.6094667642018,2160,2104.5,27377.5,0.000004332597842271159,0.000004178964185811673,0.00005381354805247085,1922582,0.003365333492066441,913.5576146353053,805.3032623472455,7802,7378.5,93976.5,0.0000043544611459657425,0.000004205241476480574,0.0000543942571840292,2627760,0.0013747924168792877,356.1374263061598,326.92353686901015,534957,Irish singer,Dolores_O'Riordan,Dolores O'Riordan,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Dolores_O%27Riordan_performing_in_May_2012.jpg/234px-Dolores_O%27Riordan_performing_in_May_2012.jpg,234,320,"<p><b>Dolores Mary Eileen O'Riordan</b> was an Irish musician, singer and songwriter. She led the rock band The Cranberries from 1990 until their break-up in 2003; they reunited in 2009.</p>"
/wiki/Mark_Salling,Mark Salling,1982,2018,January 30,20180130,1082,1032,2713,0.000004313820530820475,0.000004127768289855105,0.000010803510802077002,436207,0.0016192395535343392,422.6812015503876,392.2796629631501,2175.5,2088,5436,0.0000043251162406135025,0.000004143309396455866,0.000010795454973133084,836305,0.001566160521931681,400.52921455938696,377.9974827058184,7673,7433,18763,0.0000043934342297024,0.0000042640977211640695,0.000010696054939963522,1099943,0.0005965139096366876,147.98103053948608,139.892176175044,24378497,American actor and musician,Mark_Salling,Mark Salling,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Mark_Salling_Glee_Premiere.jpg/209px-Mark_Salling_Glee_Premiere.jpg,209,320,<p><b>Mark Wayne Salling</b> was an American actor and musician. He was known for his role as Noah &quot;Puck&quot; Puckerman on the television series <i>Glee</i>.</p>
/wiki/John_Mahoney,John Mahoney,1940,2018,February 4,20180204,1795,1739,2156,0.000007107138606783804,0.00000691452839089907,0.000008491787863094295,524501,0.0019437803104768985,301.61069580218515,281.1153849675865,3607,3488.5,4277,0.000007185123916229916,0.00000696617093053247,0.000008500847292649468,612594,0.0011485334079346149,175.6038411924896,164.8729868083821,12650,12289,15069,0.0000071835701943122394,0.000006977612150627627,0.0000084967315203302,775264,0.0004193122667756908,63.08601188054357,60.093948721121485,581133,American actor,John_Mahoney,John Mahoney,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/John_Mahoney_1994.JPG/240px-John_Mahoney_1994.JPG,240,320,"<p><b>Charles John Mahoney</b> was an English-American actor of stage, film, and television.</p>"
/wiki/Billy_Graham,Billy Graham,1918,2018,February 21,20180221,3016.5,3004,3080,0.000011981711100226287,0.000011917366291733684,0.000012370293213553547,836421,0.00313811474341024,278.43575233022636,263.32284051610884,6015.5,6016,5992,0.00001209529426205072,0.000012086695251542013,0.000012254522310032183,1362585,0.0025783005974833687,226.49351728723406,213.31725040013984,21397,21384.5,21298.5,0.00001214721797846518,0.000012133539410126524,0.000012234974896181583,1930270,0.0010372646410528505,90.26491150132105,85.48739209493648,690865,American Christian evangelist,Billy_Graham,Billy Graham,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Billy_Graham_bw_photo%2C_April_11%2C_1966_%28cropped%29.jpg/256px-Billy_Graham_bw_photo%2C_April_11%2C_1966_%28cropped%29.jpg,256,320,"<p><b>William Franklin Graham Jr.</b> was an American evangelist, a prominent evangelical Christian figure, and an ordained Southern Baptist minister who became well known internationally in the late 1940s. One of his biographers has placed him &quot;among the most influential Christian leaders&quot; of the 20th century.</p>"
/wiki/Sridevi,Sridevi,1963,2018,February 24,20180224,3950,3817,6887,0.000015666002359683286,0.000015196698670903626,0.00002752558311272856,3118055,0.011257153717376213,816.8862981399004,740.7631065903631,7922,7716,13938.5,0.000015816539141560652,0.000015214093845845175,0.00002790489421021869,3605175,0.006887582326255605,467.2336702954899,452.7106507980782,27791,27110.5,48901,0.000015741582345112423,0.00001528259805584126,0.000027778773311990463,6904441,0.0037307468427925056,254.67774478523083,244.11731756345924,1938728,Indian actress,Sridevi,Sridevi,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Sridevi.jpg/240px-Sridevi.jpg,240,320,"<p><b>Sridevi</b> was an Indian actress and film producer who starred in Tamil, Telugu, Hindi, Malayalam, and Kannada films. She was referred to as Indian cinema's first female superstar. She was the recipient of a National Film Award, two Filmfare Awards and three Filmfare Awards South. In a career that spanned five decades, she was known for her sensitive portrayals of women thrown into challenging situations and appeared in a range of genres, from slapstick comedy to melodrama. Sridevi ranked as the highest-paid woman in the Indian entertainment industry in the 1980s and 1990s and is widely regarded as one of the greatest and most influential actresses in the history of Indian cinema.</p>"
/wiki/Stephen_Hawking,Stephen Hawking,1942,2018,March 14,20180314,20769,20850,19765.5,0.00008235944795427592,0.00008250969135566905,0.00007875086593955628,7126234,0.025966833797315222,341.78580335731414,314.71253098477507,42079,42588,39287,0.00008433829971772875,0.00008463919080724904,0.00007709147345295409,9035384,0.016894720049763466,212.1579787733634,199.60871422126704,156373,157402,140200,0.00008799508133678807,0.00008950170553918126,0.00008077628424970004,10988417,0.0060161460190555046,69.81116504237558,67.21822766183836,19376148,"British theoretical physicist, cosmologist, and author",Stephen_Hawking,Stephen Hawking,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Stephen_Hawking.StarChild.jpg/223px-Stephen_Hawking.StarChild.jpg,223,320,"<p><b>Stephen William Hawking</b> was an English theoretical physicist, cosmologist, and author, who was director of research at the Centre for Theoretical Cosmology at the University of Cambridge at the time of his death. He was the Lucasian Professor of Mathematics at the University of Cambridge between 1979 and 2009.</p>"
/wiki/R._Lee_Ermey,R. Lee Ermey,1944,2018,April 15,20180415,2267.5,2207,4064,0.000009005470508894039,0.000008739783812707609,0.00001651123059867372,1180387,0.004275250589343844,534.8377888536475,489.1712061719019,4567,4473,8241,0.000009104029355468983,0.000008859898577093038,0.000016753537039429593,1419862,0.0025988441143394766,317.4294656829868,293.3266212616359,16595,16423,29184,0.000009257104755596004,0.00000917911878231325,0.000016516957871338118,1812158,0.0010115297076057667,110.34269012969615,110.19899966376173,262457,American actor and former United States Marine Corps drill instructor,R._Lee_Ermey,R. Lee Ermey,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/RLeeErmeyCrop.jpeg/192px-RLeeErmeyCrop.jpeg,192,320,"<p><b>Ronald Lee Ermey</b> was an American actor, voice artist, and former military drill instructor. He achieved fame when he played Gunnery Sergeant Hartman in the 1987 film <i>Full Metal Jacket</i>, which earned him a Golden Globe Award nomination for Best Supporting Actor. Ermey was also a United States Marine Corps staff sergeant and an honorary gunnery sergeant. During his tenure in the United States Marine Corps, he also served as a drill instructor.</p>"
/wiki/Harry_Anderson,Harry Anderson,1952,2018,April 16,20180416,844,812.5,1667,0.0000033294351652111927,0.000003203072888555978,0.000006782057561943863,477733,0.001818961702074776,587.979076923077,567.8802092121006,1699,1639.5,3356,0.0000033523997573646173,0.000003207836548491503,0.000006751004278269927,547266,0.0010158291570131533,333.80054894784996,316.6711089101004,6238,5962,11479,0.0000034215395527535714,0.0000033564784726339057,0.000006673315228016958,728744,0.00041033673196973745,122.23146595102315,122.25215663240552,1251324,American actor and magician,Harry_Anderson,Harry Anderson,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Harry_Anderson.jpg/240px-Harry_Anderson.jpg,240,320,"<p><b>Harry Laverne Anderson</b> was an American actor, comedian, and magician. He is best known for the lead role of Judge Harry Stone on the 1984–1992 television series <i>Night Court</i>, and later starred in the sitcom <i>Dave's World</i> from 1993 to 1997.</p>"
/wiki/Barbara_Bush,Barbara Bush,1925,2018,April 17,20180417,1672,1625,2724.5,0.000006697152059987592,0.000006520333505673487,0.000010768493423867934,1110893,0.0043075670991171,683.6264615384615,660.6360081687525,3361,3254.5,5739.5,0.000006668879104731657,0.000006539991942828967,0.000011253973796526863,1400934,0.002691340744948458,430.4605930250423,411.52049856873066,12239.5,11830,19606.5,0.00000684183515995553,0.00000670219807783732,0.000011094075047019013,2420415,0.0013711630027201198,204.59974640743872,204.5840762680905,163047,Former First Lady of the United States,Barbara_Bush,Barbara Bush,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Barbara_Bush_portrait.jpg/244px-Barbara_Bush_portrait.jpg,244,320,"<p><b>Barbara Bush</b> was First Lady of the United States from 1989 to 1993 as the wife of George H. W. Bush, who served as the 41st President of the United States. She previously was Second Lady of the United States from 1981 to 1989. Among her six children are George W. Bush, the 43rd President of the United States, and Jeb Bush, the 43rd Governor of Florida.</p>"
/wiki/Avicii,Avicii,1989,2018,April 20,20180420,2746,2548,20366,0.000010863880610167915,0.000010041115552141922,0.00008106993688936532,2879671,0.011962902258145272,1130.169152276295,1191.3917528409881,5468,5087,40495,0.000010659904246495011,0.000010038132222153383,0.00007753508633063244,5394655,0.011304584728702372,1060.478671122469,1126.1641586822323,19047,17732,133834.5,0.000010633752838018523,0.000009960377566008262,0.00007744261577641192,7139595,0.004019271538938345,402.6390142115949,403.5260222117378,29331348,"Swedish DJ, remixer, and record producer",Avicii,Avicii,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Avicii_2014_003.jpg/234px-Avicii_2014_003.jpg,234,320,"<p><b>Tim Bergling</b>, better known by his stage name <b>Avicii</b>, was a Swedish musician, DJ, remixer and record producer.</p>"
/wiki/Verne_Troyer,Verne Troyer,1969,2018,April 21,20180421,1557,1510,4666.5,0.0000062607308115345414,0.0000060713100315977514,0.00001893808459922577,1000679,0.003928711366857559,662.7013245033113,647.094506195669,3186,3118.5,9213.5,0.000006396658967882264,0.000006218853764075242,0.000018553595684364103,1694486,0.003449672829470724,543.365720699054,554.7120032631444,11628,11475,32435.5,0.000006683300992108903,0.000006611086740816215,0.00001854089128805656,2266776,0.0012737809349078328,197.54039215686274,192.6734567016995,418468,American actor,Verne_Troyer,Verne Troyer,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Verne_Troyer_2%2C_2012.jpg/320px-Verne_Troyer_2%2C_2012.jpg,320,319,"<p><b>Verne Jay Troyer</b> was an American actor, comedian, and stunt performer best known for playing Mini-Me in the <i>Austin Powers</i> film series. He was notable for having been only 2 ft 8 in (81 cm) tall, the result of cartilage–hair hypoplasia; this made him one of the shortest men in the world.</p>"
/wiki/TotalBiscuit,TotalBiscuit,1984,2018,May 24,20180524,817,800.5,2893,0.0000032761312111126568,0.0000031960310281563435,0.00001175256132205582,430937,0.0018288227708972986,538.3347907557776,572.216838568138,1674,1643,5779,0.000003341065906463663,0.000003238006549968025,0.000011920991789135278,503753,0.0010519362176665862,306.6055995130858,324.8715533564853,6109,5940,15569,0.0000035258208876935775,0.000003438808225691356,0.000009220264389580096,729493,0.0004216557385918159,122.81026936026936,122.61682272411223,37586959,British game critic and commentator,TotalBiscuit,TotalBiscuit,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/TB_PAX.PNG/320px-TB_PAX.PNG,320,312,"<p><b>John Peter Bain</b>, commonly known by his online aliases <b>TotalBiscuit</b>, <b>The Cynical Brit</b>, and <b>TotalHalibut</b>, was a British video gaming commentator and game critic on YouTube. He was known for his role in professional shoutcasting for games such as <i>StarCraft II</i> and <i>PlanetSide 2</i>, as well as for his regular gaming commentary videos. According to <i>Eurogamer</i>, he obtained a large following due to his video commentary on newly developed indie games and analysis of gaming news. Bain voiced strong support for consumer protection in the video gaming industry.</p>"
/wiki/Kate_Spade,Kate Spade,1962,2018,June 5,20180605,1072.5,1053.5,16044,0.000004289988049519563,0.000004217992102805105,0.00006891955813044057,2224883,0.00885002027835211,2111.8965353583294,2098.1595182377305,2155,2124,34854,0.000004300094946577155,0.000004204068684379244,0.00007107775946660039,3386320,0.0068089927492768825,1594.3126177024483,1619.6197684820345,7712.5,7624.5,149039,0.000004406896281957301,0.00000436999778731366,0.00008804573855574133,4447138,0.0025630982307599526,583.2694602924782,586.5216312467629,1979209,American fashion designer,Kate_Spade,Kate Spade,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Kate_spade.png/267px-Kate_spade.png,267,320,"<p><b>Katherine Noel Brosnahan</b>, known professionally as <b>Kate Spade</b> and <b>Kate Valentine</b>, was an American fashion designer and businesswoman. She was the founder and former co-owner of the designer brand Kate Spade New York.</p>"
/wiki/Anthony_Bourdain,Anthony Bourdain,1956,2018,June 8,20180608,4204.5,4141,42104.5,0.000016704099801238767,0.000016491083224183304,0.00017688065662358304,4123922,0.0167357106245779,995.8758753924172,1014.8339194623591,8808,8648.5,82956.5,0.000017285407237262668,0.000017026495793678633,0.0001755771912726612,6108854,0.012663897822037999,706.3483841128519,743.7759346077353,35214,34272,280072,0.000019895134259683383,0.000019657479038044422,0.00016660918987111283,7716101,0.0044737040572855845,225.14300303454715,227.58279678830274,595394,American chef,Anthony_Bourdain,Anthony Bourdain,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Anthony_bourdain_peabody_2014b.jpg/229px-Anthony_bourdain_peabody_2014b.jpg,229,320,"<p><b>Anthony Michael Bourdain</b> was an American celebrity chef, author, travel documentarian, and television personality who starred in programs focusing on the exploration of international culture, cuisine, and the human condition. He was considered one of the most influential chefs in the world.</p>"
