bin,timestamp_index,bin_death_index,pageid,timestamp,views,views_adjusted,share
127,895,5,313339,20171212,7897,8323,0.00000468
128,902,6,313339,20171219,8809,9867,0.00000558
129,909,7,313339,20171226,21394,21825,0.00001239
130,916,8,313339,20180102,7573,7033,0.00000398
131,923,9,313339,20180109,4265,3949,0.00000224
132,930,10,313339,20180116,23240,22682,0.00001220
133,937,11,313339,20180123,9445,8910,0.00000503
134,944,12,313339,20180130,5711,5460,0.00000310
135,951,13,313339,20180206,8300,7733,0.00000451
136,958,14,313339,20180213,9508,9196,0.00000524
137,965,15,313339,20180220,6328,6009,0.00000340
138,972,16,313339,20180227,7008,6655,0.00000378
139,979,17,313339,20180306,5933,5706,0.00000324
140,986,18,313339,20180313,37193,35691,0.00002028
141,993,19,313339,20180320,8128,7980,0.00000454
142,1000,20,313339,20180327,73364,74862,0.00004141
143,1007,21,313339,20180403,16904,16663,0.00000930
144,1014,22,313339,20180410,8090,7833,0.00000445
145,1021,23,313339,20180417,8394,8376,0.00000476
146,1028,24,313339,20180424,7516,7478,0.00000426
147,1035,25,313339,20180501,7205,7416,0.00000418
148,1042,26,313339,20180508,9477,9489,0.00000543
149,1049,27,313339,20180515,9078,8895,0.00000502
150,1056,28,313339,20180522,7338,7526,0.00000424
151,1063,29,313339,20180529,12872,13017,0.00000748
152,1070,30,313339,20180605,5788,5883,0.00000334
153,1077,31,313339,20180612,5621,5872,0.00000333
154,1084,32,313339,20180619,6036,6247,0.00000357
155,1091,33,313339,20180626,6294,6622,0.00000376
0,3,-124,558139,20150704,21248,21683,0.00001223
1,10,-123,558139,20150711,12820,13047,0.00000737
2,17,-122,558139,20150718,17351,17656,0.00001005
3,24,-121,558139,20150725,11259,11376,0.00000644
4,31,-120,558139,20150801,8866,9286,0.00000526
5,38,-119,558139,20150808,9741,10001,0.00000567
6,45,-118,558139,20150815,9931,10091,0.00000570
7,52,-117,558139,20150822,15461,15626,0.00000887
8,59,-116,558139,20150829,13083,13159,0.00000744
9,66,-115,558139,20150905,14123,13479,0.00000761
10,73,-114,558139,20150912,13444,13348,0.00000750
11,80,-113,558139,20150919,14002,14084,0.00000801
12,87,-112,558139,20150926,12508,12892,0.00000729
13,94,-111,558139,20151003,9413,9553,0.00000540
14,101,-110,558139,20151010,9009,9053,0.00000512
15,108,-109,558139,20151017,8723,8684,0.00000491
16,115,-108,558139,20151024,8466,8478,0.00000480
17,122,-107,558139,20151031,16755,16482,0.00000952
18,129,-106,558139,20151107,15034,15153,0.00000856
19,136,-105,558139,20151114,10083,10175,0.00000573
20,143,-104,558139,20151121,14939,15649,0.00000872
21,150,-103,558139,20151128,12360,12356,0.00000698
22,157,-102,558139,20151205,13670,13580,0.00000771
23,164,-101,558139,20151212,16712,17240,0.00000976
24,171,-100,558139,20151219,11718,13341,0.00000755
25,178,-99,558139,20151226,18365,19396,0.00001105
26,185,-98,558139,20160102,18768,18083,0.00001024
27,192,-97,558139,20160109,12781,12106,0.00000685
28,199,-96,558139,20160116,14428,13702,0.00000780
29,206,-95,558139,20160123,12632,12023,0.00000681
30,213,-94,558139,20160130,13325,12725,0.00000719
31,220,-93,558139,20160206,17845,17561,0.00000986
32,227,-92,558139,20160213,19143,18633,0.00001048
33,234,-91,558139,20160220,18931,18282,0.00001037
34,241,-90,558139,20160227,12931,12497,0.00000706
35,248,-89,558139,20160305,35177,34663,0.00001977
36,255,-88,558139,20160312,18583,19030,0.00001081
37,262,-87,558139,20160319,18692,20003,0.00001128
38,269,-86,558139,20160326,18677,19324,0.00001094
39,276,-85,558139,20160402,12418,12664,0.00000715
40,283,-84,558139,20160409,12667,12825,0.00000727
41,290,-83,558139,20160416,44987,45557,0.00002594
42,297,-82,558139,20160423,15647,15900,0.00000899
43,304,-81,558139,20160430,15805,16441,0.00000926
44,311,-80,558139,20160507,25816,26536,0.00001511
45,318,-79,558139,20160514,14226,14593,0.00000824
46,325,-78,558139,20160521,15119,15591,0.00000886
47,332,-77,558139,20160528,13086,13710,0.00000776
48,339,-76,558139,20160604,13689,14305,0.00000810
49,346,-75,558139,20160611,9532,9913,0.00000560
50,353,-74,558139,20160618,9095,9499,0.00000543
51,360,-73,558139,20160625,8330,8683,0.00000492
52,367,-72,558139,20160702,10342,11014,0.00000616
53,374,-71,558139,20160709,12225,12885,0.00000731
54,381,-70,558139,20160716,9851,10193,0.00000568
55,388,-69,558139,20160723,7866,7078,0.00000401
56,395,-68,558139,20160730,10280,9436,0.00000536
57,402,-67,558139,20160806,7348,6638,0.00000376
58,409,-66,558139,20160813,7877,7547,0.00000427
59,416,-65,558139,20160820,7484,7523,0.00000425
60,423,-64,558139,20160827,9340,9342,0.00000529
61,430,-63,558139,20160903,9474,9577,0.00000544
62,437,-62,558139,20160910,10161,10142,0.00000573
63,444,-61,558139,20160917,20280,19912,0.00001135
64,451,-60,558139,20160924,9697,9862,0.00000557
65,458,-59,558139,20161001,9075,9058,0.00000512
66,465,-58,558139,20161008,8893,8840,0.00000500
67,472,-57,558139,20161015,8468,8285,0.00000468
68,479,-56,558139,20161022,8798,8804,0.00000497
69,486,-55,558139,20161029,7778,7688,0.00000434
70,493,-54,558139,20161105,7302,6871,0.00000388
71,500,-53,558139,20161112,9389,8710,0.00000494
72,507,-52,558139,20161119,9275,9094,0.00000516
73,514,-51,558139,20161126,8657,8206,0.00000465
74,521,-50,558139,20161203,9170,8661,0.00000490
75,528,-49,558139,20161210,8866,8771,0.00000496
76,535,-48,558139,20161217,8412,8486,0.00000479
77,542,-47,558139,20161224,9811,9504,0.00000539
78,549,-46,558139,20161231,12672,11789,0.00000666
79,556,-45,558139,20170107,12862,11487,0.00000653
80,563,-44,558139,20170114,9963,8855,0.00000501
81,570,-43,558139,20170121,9548,8496,0.00000481
82,577,-42,558139,20170128,9118,8200,0.00000464
83,584,-41,558139,20170204,11766,10648,0.00000603
84,591,-40,558139,20170211,11319,10457,0.00000591
85,598,-39,558139,20170218,12208,11231,0.00000637
86,605,-38,558139,20170225,9898,9052,0.00000510
87,612,-37,558139,20170304,9860,9235,0.00000522
88,619,-36,558139,20170311,11623,10970,0.00000621
89,626,-35,558139,20170318,11179,10529,0.00000596
90,633,-34,558139,20170325,12668,12522,0.00000708
91,640,-33,558139,20170401,11635,11664,0.00000658
92,647,-32,558139,20170408,10131,10263,0.00000581
93,654,-31,558139,20170415,15589,15215,0.00000865
94,661,-30,558139,20170422,13207,13063,0.00000738
95,668,-29,558139,20170429,11076,10973,0.00000620
96,675,-28,558139,20170506,9948,9911,0.00000560
97,682,-27,558139,20170513,10546,10567,0.00000598
98,689,-26,558139,20170520,9408,9461,0.00000532
99,696,-25,558139,20170527,10580,10815,0.00000607
100,703,-24,558139,20170603,9824,10117,0.00000572
101,710,-23,558139,20170610,10418,10996,0.00000622
102,717,-22,558139,20170617,10102,10834,0.00000612
103,724,-21,558139,20170624,11032,12116,0.00000687
104,731,-20,558139,20170701,10088,11026,0.00000624
105,738,-19,558139,20170708,11108,11851,0.00000669
106,745,-18,558139,20170715,10688,11393,0.00000645
107,752,-17,558139,20170722,12373,13117,0.00000743
108,759,-16,558139,20170729,11187,12239,0.00000691
109,766,-15,558139,20170805,10194,11093,0.00000627
110,773,-14,558139,20170812,10072,10952,0.00000621
111,780,-13,558139,20170819,10353,11225,0.00000635
112,787,-12,558139,20170826,11278,12340,0.00000700
113,794,-11,558139,20170902,9950,10606,0.00000600
114,801,-10,558139,20170909,9313,10046,0.00000569
115,808,-9,558139,20170916,10600,11112,0.00000628
116,815,-8,558139,20170923,9809,10410,0.00000589
117,822,-7,558139,20170930,9892,10531,0.00000595
118,829,-6,558139,20171007,9993,10297,0.00000582
119,836,-5,558139,20171014,9956,10346,0.00000586
120,843,-4,558139,20171021,31146,30840,0.00001803
121,850,-3,558139,20171028,11691,12015,0.00000678
122,857,-2,558139,20171104,10219,10341,0.00000585
123,864,-1,558139,20171111,10214,10306,0.00000582
124,871,0,558139,20171118,1053359,1094538,0.00061221
125,878,1,558139,20171125,89297,89030,0.00005073
126,885,2,558139,20171202,43059,44012,0.00002470
127,892,3,558139,20171209,24525,25188,0.00001422
128,899,4,558139,20171216,21102,22857,0.00001294
129,906,5,558139,20171223,22285,23779,0.00001348
130,913,6,558139,20171230,25923,25657,0.00001438
131,920,7,558139,20180106,19969,18530,0.00001052
132,927,8,558139,20180113,16909,15454,0.00000874
133,934,9,558139,20180120,16046,15167,0.00000856
134,941,10,558139,20180127,21702,20397,0.00001170
135,948,11,558139,20180203,15688,14987,0.00000849
136,955,12,558139,20180210,14412,14001,0.00000793
137,962,13,558139,20180217,15427,14761,0.00000837
138,969,14,558139,20180224,14235,13588,0.00000769
139,976,15,558139,20180303,14665,13986,0.00000793
140,983,16,558139,20180310,13779,13245,0.00000749
141,990,17,558139,20180317,14556,14232,0.00000805
142,997,18,558139,20180324,15392,15382,0.00000870
143,1004,19,558139,20180331,15466,15284,0.00000863
144,1011,20,558139,20180407,13770,13354,0.00000756
145,1018,21,558139,20180414,13335,13149,0.00000743
146,1025,22,558139,20180421,13218,13141,0.00000743
147,1032,23,558139,20180428,13342,13661,0.00000773
148,1039,24,558139,20180505,15145,15443,0.00000874
149,1046,25,558139,20180512,12903,13006,0.00000736
150,1053,26,558139,20180519,12589,12368,0.00000701
151,1060,27,558139,20180526,12931,13213,0.00000748
152,1067,28,558139,20180602,12858,13201,0.00000747
153,1074,29,558139,20180609,40043,42741,0.00002344
154,1081,30,558139,20180616,28786,30548,0.00001706
155,1088,31,558139,20180623,14618,15419,0.00000872
156,1095,32,558139,20180630,13001,13536,0.00000766
0,4,-124,42635,20150705,136221,138629,0.00007822
1,11,-123,42635,20150712,101104,102990,0.00005823
2,18,-122,42635,20150719,89522,91144,0.00005161
3,25,-121,42635,20150726,89861,91044,0.00005162
4,32,-120,42635,20150802,120789,125723,0.00007143
5,39,-119,42635,20150809,166962,170981,0.00009720
6,46,-118,42635,20150816,197524,198673,0.00011332
7,53,-117,42635,20150823,178827,180363,0.00010257
8,60,-116,42635,20150830,154674,154928,0.00008749
9,67,-115,42635,20150906,93947,88585,0.00005040
10,74,-114,42635,20150913,172342,171795,0.00009712
11,81,-113,42635,20150920,113413,114196,0.00006505
12,88,-112,42635,20150927,111431,115226,0.00006506
13,95,-111,42635,20151004,95911,96617,0.00005482
14,102,-110,42635,20151011,128129,127745,0.00007291
15,109,-109,42635,20151018,112806,112010,0.00006332
16,116,-108,42635,20151025,120921,121988,0.00006859
17,123,-107,42635,20151101,126093,126359,0.00007154
18,130,-106,42635,20151108,126120,128005,0.00007190
19,137,-105,42635,20151115,108761,109008,0.00006172
20,144,-104,42635,20151122,112878,115823,0.00006557
21,151,-103,42635,20151129,136135,136762,0.00007732
22,158,-102,42635,20151206,111207,110252,0.00006257
23,165,-101,42635,20151213,94041,97557,0.00005541
24,172,-100,42635,20151220,97311,110157,0.00006228
25,179,-99,42635,20151227,102695,106725,0.00006056
26,186,-98,42635,20160103,99290,96314,0.00005456
27,193,-97,42635,20160110,126405,119236,0.00006783
28,200,-96,42635,20160117,144058,138791,0.00007774
29,207,-95,42635,20160124,127919,121294,0.00006906
30,214,-94,42635,20160131,130659,124953,0.00007074
31,221,-93,42635,20160207,228808,220465,0.00012638
32,228,-92,42635,20160214,95828,92173,0.00005237
33,235,-91,42635,20160221,209458,202164,0.00011523
34,242,-90,42635,20160228,115268,112747,0.00006269
35,249,-89,42635,20160306,98008,97720,0.00005552
36,256,-88,42635,20160313,105481,108464,0.00006164
37,263,-87,42635,20160320,83537,88391,0.00005023
38,270,-86,42635,20160327,94590,97719,0.00005546
39,277,-85,42635,20160403,192332,192592,0.00011040
40,284,-84,42635,20160410,292523,306993,0.00016865
41,291,-83,42635,20160417,137367,138801,0.00007881
42,298,-82,42635,20160424,189644,192620,0.00010959
43,305,-81,42635,20160501,105226,108399,0.00006163
44,312,-80,42635,20160508,89374,92141,0.00005225
45,319,-79,42635,20160515,91848,93221,0.00005295
46,326,-78,42635,20160522,83639,87283,0.00004942
47,333,-77,42635,20160529,115356,120391,0.00006808
48,340,-76,42635,20160605,147980,154037,0.00008764
49,347,-75,42635,20160612,219222,233160,0.00012929
50,354,-74,42635,20160619,161056,168884,0.00009591
51,361,-73,42635,20160626,134012,139527,0.00007910
52,368,-72,42635,20160703,113283,119434,0.00006748
53,375,-71,42635,20160710,104506,110454,0.00006279
54,382,-70,42635,20160717,192405,188353,0.00010825
55,389,-69,42635,20160724,170876,153455,0.00008699
56,396,-68,42635,20160731,95501,87342,0.00004983
57,403,-67,42635,20160807,118821,106581,0.00006067
58,410,-66,42635,20160814,103403,101056,0.00005719
59,417,-65,42635,20160821,92919,92923,0.00005268
60,424,-64,42635,20160828,143665,143313,0.00008136
61,431,-63,42635,20160904,105290,106219,0.00006023
62,438,-62,42635,20160911,124508,124699,0.00007058
63,445,-61,42635,20160918,91807,90631,0.00005146
64,452,-60,42635,20160925,88615,89668,0.00005084
65,459,-59,42635,20161002,105404,104283,0.00005931
66,466,-58,42635,20161009,88007,87106,0.00004931
67,473,-57,42635,20161016,83735,81804,0.00004645
68,480,-56,42635,20161023,111724,113224,0.00006345
69,487,-55,42635,20161030,98141,95464,0.00005413
70,494,-54,42635,20161106,82139,76704,0.00004350
71,501,-53,42635,20161113,78302,73163,0.00004146
72,508,-52,42635,20161120,80880,78990,0.00004473
73,515,-51,42635,20161127,80715,76449,0.00004339
74,522,-50,42635,20161204,81319,76852,0.00004364
75,529,-49,42635,20161211,76387,76405,0.00004312
76,536,-48,42635,20161218,87249,86803,0.00004947
77,543,-47,42635,20161225,103976,100593,0.00005689
78,550,-46,42635,20170101,658393,597414,0.00034029
79,557,-45,42635,20170108,241960,214694,0.00012290
80,564,-44,42635,20170115,129045,114103,0.00006508
81,571,-43,42635,20170122,114607,101270,0.00005756
82,578,-42,42635,20170129,165591,150419,0.00008482
83,585,-41,42635,20170205,110592,99857,0.00005666
84,592,-40,42635,20170212,102230,94173,0.00005346
85,599,-39,42635,20170219,98924,90819,0.00005157
86,606,-38,42635,20170226,84546,77323,0.00004375
87,613,-37,42635,20170305,109472,103786,0.00005793
88,620,-36,42635,20170312,358199,341256,0.00019053
89,627,-35,42635,20170319,156367,146162,0.00008438
90,634,-34,42635,20170326,89474,88551,0.00005030
91,641,-33,42635,20170402,81834,81366,0.00004618
92,648,-32,42635,20170409,106724,107394,0.00006110
93,655,-31,42635,20170416,94653,92427,0.00005245
94,662,-30,42635,20170423,108238,108113,0.00006068
95,669,-29,42635,20170430,121160,118985,0.00006761
96,676,-28,42635,20170507,97967,97037,0.00005537
97,683,-27,42635,20170514,92151,91195,0.00005220
98,690,-26,42635,20170521,72411,72997,0.00004129
99,697,-25,42635,20170528,74740,75366,0.00004271
100,704,-24,42635,20170604,81798,84093,0.00004771
101,711,-23,42635,20170611,100781,106231,0.00006027
102,718,-22,42635,20170618,119762,129083,0.00007275
103,725,-21,42635,20170625,77402,84797,0.00004823
104,732,-20,42635,20170702,74308,80740,0.00004578
105,739,-19,42635,20170709,229593,248078,0.00013840
106,746,-18,42635,20170716,319566,336368,0.00019242
107,753,-17,42635,20170723,94802,100588,0.00005726
108,760,-16,42635,20170730,148005,165219,0.00009158
109,767,-15,42635,20170806,116470,125669,0.00007142
110,774,-14,42635,20170813,103118,112755,0.00006361
111,781,-13,42635,20170820,76222,82489,0.00004676
112,788,-12,42635,20170827,66277,72611,0.00004118
113,795,-11,42635,20170903,169858,181090,0.00010238
114,802,-10,42635,20170910,76966,82468,0.00004686
115,809,-9,42635,20170917,77125,80418,0.00004567
116,816,-8,42635,20170924,78594,83794,0.00004752
117,823,-7,42635,20171001,106420,112414,0.00006343
118,830,-6,42635,20171008,137009,142588,0.00007980
119,837,-5,42635,20171015,214727,222709,0.00012627
120,844,-4,42635,20171022,221816,224855,0.00012843
121,851,-3,42635,20171029,166781,169899,0.00009651
122,858,-2,42635,20171105,242831,246138,0.00013887
123,865,-1,42635,20171112,689275,710574,0.00039309
124,872,0,42635,20171119,3253058,3151302,0.00188725
125,879,1,42635,20171126,314700,314202,0.00017996
126,886,2,42635,20171203,188752,188578,0.00010772
127,893,3,42635,20171210,113325,116328,0.00006610
128,900,4,42635,20171217,95623,103688,0.00005886
129,907,5,42635,20171224,93573,98386,0.00005570
130,914,6,42635,20171231,94830,91433,0.00005177
131,921,7,42635,20180107,115227,108029,0.00006114
132,928,8,42635,20180114,110637,101687,0.00005745
133,935,9,42635,20180121,116121,110697,0.00006193
134,942,10,42635,20180128,104300,99048,0.00005633
135,949,11,42635,20180204,93411,89257,0.00005052
136,956,12,42635,20180211,94980,92357,0.00005232
137,963,13,42635,20180218,79376,75835,0.00004305
138,970,14,42635,20180225,108094,103743,0.00005834
139,977,15,42635,20180304,93555,89349,0.00005074
140,984,16,42635,20180311,121886,115829,0.00006619
141,991,17,42635,20180318,104018,101251,0.00005773
142,998,18,42635,20180325,74508,74256,0.00004207
143,1005,19,42635,20180401,76421,74871,0.00004246
144,1012,20,42635,20180408,74878,72822,0.00004127
145,1019,21,42635,20180415,71917,70523,0.00004014
146,1026,22,42635,20180422,70350,70001,0.00003965
147,1033,23,42635,20180429,74908,76625,0.00004338
148,1040,24,42635,20180506,74910,75978,0.00004311
149,1047,25,42635,20180513,77648,76916,0.00004366
150,1054,26,42635,20180520,63649,63562,0.00003602
151,1061,27,42635,20180527,63690,65008,0.00003687
152,1068,28,42635,20180603,74190,75753,0.00004291
153,1075,29,42635,20180610,79367,82523,0.00004680
154,1082,30,42635,20180617,89989,93452,0.00005302
155,1089,31,42635,20180624,98035,103163,0.00005860
156,1096,32,42635,20180701,111419,114880,0.00006517
0,6,-124,88604,20150707,10856,11014,0.00000622
1,13,-123,88604,20150714,17058,17749,0.00000988
2,20,-122,88604,20150721,11114,11296,0.00000640
3,27,-121,88604,20150728,13664,14269,0.00000803
4,34,-120,88604,20150804,13674,14056,0.00000795
5,41,-119,88604,20150811,26247,26659,0.00001515
6,48,-118,88604,20150818,11482,11639,0.00000658
7,55,-117,88604,20150825,11603,11766,0.00000666
8,62,-116,88604,20150901,10816,10536,0.00000602
9,69,-115,88604,20150908,58100,56589,0.00003121
10,76,-114,88604,20150915,14060,14177,0.00000801
11,83,-113,88604,20150922,12989,13281,0.00000750
12,90,-112,88604,20150929,22059,23346,0.00001292
13,97,-111,88604,20151006,11775,11866,0.00000671
14,104,-110,88604,20151013,11294,11278,0.00000640
15,111,-109,88604,20151020,22686,22613,0.00001273
16,118,-108,88604,20151027,11510,11620,0.00000655
17,125,-107,88604,20151103,11860,11775,0.00000669
18,132,-106,88604,20151110,10327,10385,0.00000590
19,139,-105,88604,20151117,10909,10983,0.00000620
20,146,-104,88604,20151124,10463,10633,0.00000604
21,153,-103,88604,20151201,14360,14392,0.00000816
22,160,-102,88604,20151208,12729,12652,0.00000717
23,167,-101,88604,20151215,11578,12379,0.00000702
24,174,-100,88604,20151222,17674,19649,0.00001123
25,181,-99,88604,20151229,15584,15623,0.00000892
26,188,-98,88604,20160105,12167,11602,0.00000658
27,195,-97,88604,20160112,12731,12177,0.00000692
28,202,-96,88604,20160119,12384,11732,0.00000664
29,209,-95,88604,20160126,13310,12667,0.00000718
30,216,-94,88604,20160202,12805,12321,0.00000697
31,223,-93,88604,20160209,13363,13121,0.00000743
32,230,-92,88604,20160216,11411,10906,0.00000618
33,237,-91,88604,20160223,10723,10420,0.00000588
34,244,-90,88604,20160301,12409,12041,0.00000683
35,251,-89,88604,20160308,11398,11573,0.00000654
36,258,-88,88604,20160315,11367,11873,0.00000671
37,265,-87,88604,20160322,11796,12389,0.00000705
38,272,-86,88604,20160329,15606,16163,0.00000913
39,279,-85,88604,20160405,13991,14122,0.00000800
40,286,-84,88604,20160412,24296,24689,0.00001413
41,293,-83,88604,20160419,10913,10988,0.00000621
42,300,-82,88604,20160426,12630,13010,0.00000735
43,307,-81,88604,20160503,10112,10447,0.00000592
44,314,-80,88604,20160510,11486,11839,0.00000670
45,321,-79,88604,20160517,13481,13672,0.00000777
46,328,-78,88604,20160524,12196,12882,0.00000729
47,335,-77,88604,20160531,13094,13510,0.00000767
48,342,-76,88604,20160607,13161,13665,0.00000778
49,349,-75,88604,20160614,10815,11331,0.00000641
50,356,-74,88604,20160621,12662,13351,0.00000754
51,363,-73,88604,20160628,10555,11022,0.00000626
52,370,-72,88604,20160705,22723,23839,0.00001343
53,377,-71,88604,20160712,14497,15541,0.00000880
54,384,-70,88604,20160719,14480,13586,0.00000775
55,391,-69,88604,20160726,13944,12493,0.00000709
56,398,-68,88604,20160802,12532,11600,0.00000657
57,405,-67,88604,20160809,13030,11673,0.00000662
58,412,-66,88604,20160816,11849,11877,0.00000673
59,419,-65,88604,20160823,12851,12890,0.00000730
60,426,-64,88604,20160830,15541,15679,0.00000888
61,433,-63,88604,20160906,11405,11458,0.00000649
62,440,-62,88604,20160913,12263,12188,0.00000691
63,447,-61,88604,20160920,11559,11611,0.00000652
64,454,-60,88604,20160927,12326,12485,0.00000707
65,461,-59,88604,20161004,13182,13112,0.00000742
66,468,-58,88604,20161011,14090,13830,0.00000782
67,475,-57,88604,20161018,13357,13096,0.00000745
68,482,-56,88604,20161025,15944,16044,0.00000911
69,489,-55,88604,20161101,19029,18418,0.00001032
70,496,-54,88604,20161108,17219,16005,0.00000901
71,503,-53,88604,20161115,12682,12047,0.00000681
72,510,-52,88604,20161122,25976,25445,0.00001431
73,517,-51,88604,20161129,16829,16046,0.00000905
74,524,-50,88604,20161206,14135,13537,0.00000765
75,531,-49,88604,20161213,22671,22474,0.00001280
76,538,-48,88604,20161220,14458,14630,0.00000837
77,545,-47,88604,20161227,17175,16131,0.00000915
78,552,-46,88604,20170103,14416,12860,0.00000730
79,559,-45,88604,20170110,17303,15535,0.00000878
80,566,-44,88604,20170117,14775,13178,0.00000744
81,573,-43,88604,20170124,15826,14022,0.00000795
82,580,-42,88604,20170131,16525,15082,0.00000849
83,587,-41,88604,20170207,13538,12276,0.00000695
84,594,-40,88604,20170214,40021,35573,0.00002103
85,601,-39,88604,20170221,278076,250101,0.00014312
86,608,-38,88604,20170228,144568,133654,0.00007619
87,615,-37,88604,20170307,58910,54244,0.00003128
88,622,-36,88604,20170314,23693,22337,0.00001261
89,629,-35,88604,20170321,15632,15121,0.00000857
90,636,-34,88604,20170328,29981,29397,0.00001687
91,643,-33,88604,20170404,13131,13137,0.00000745
92,650,-32,88604,20170411,27368,27440,0.00001557
93,657,-31,88604,20170418,24533,23618,0.00001353
94,664,-30,88604,20170425,14144,14013,0.00000795
95,671,-29,88604,20170502,12434,12225,0.00000694
96,678,-28,88604,20170509,10702,10756,0.00000608
97,685,-27,88604,20170516,11539,11430,0.00000644
98,692,-26,88604,20170523,11793,12157,0.00000689
99,699,-25,88604,20170530,11592,11734,0.00000663
100,706,-24,88604,20170606,12560,12874,0.00000733
101,713,-23,88604,20170613,12342,13173,0.00000747
102,720,-22,88604,20170620,12178,13216,0.00000745
103,727,-21,88604,20170627,11144,12304,0.00000696
104,734,-20,88604,20170704,12145,13021,0.00000738
105,741,-19,88604,20170711,12235,12980,0.00000738
106,748,-18,88604,20170718,13364,14108,0.00000801
107,755,-17,88604,20170725,12782,13763,0.00000781
108,762,-16,88604,20170801,14218,15522,0.00000881
109,769,-15,88604,20170808,15629,16928,0.00000961
110,776,-14,88604,20170815,13689,14717,0.00000837
111,783,-13,88604,20170822,13936,15134,0.00000860
112,790,-12,88604,20170829,12318,13396,0.00000760
113,797,-11,88604,20170905,12554,13408,0.00000758
114,804,-10,88604,20170912,17029,17885,0.00001026
115,811,-9,88604,20170919,17740,18599,0.00001056
116,818,-8,88604,20170926,14779,15856,0.00000897
117,825,-7,88604,20171003,12836,13326,0.00000756
118,832,-6,88604,20171010,14603,14976,0.00000850
119,839,-5,88604,20171017,13587,14056,0.00000796
120,846,-4,88604,20171024,15582,15967,0.00000902
121,853,-3,88604,20171031,12530,12761,0.00000722
122,860,-2,88604,20171107,14670,14732,0.00000838
123,867,-1,88604,20171114,995955,968328,0.00056706
124,874,0,88604,20171121,1542594,1574570,0.00089309
125,881,1,88604,20171128,134368,134391,0.00007768
126,888,2,88604,20171205,73353,73247,0.00004161
127,895,3,88604,20171212,40030,41696,0.00002370
128,902,4,88604,20171219,45055,49875,0.00002852
129,909,5,88604,20171226,50163,51274,0.00002905
130,916,6,88604,20180102,26920,24943,0.00001416
131,923,7,88604,20180109,20501,19008,0.00001079
132,930,8,88604,20180116,25735,23745,0.00001351
133,937,9,88604,20180123,24963,23154,0.00001329
134,944,10,88604,20180130,18509,17721,0.00001004
135,951,11,88604,20180206,22384,21554,0.00001215
136,958,12,88604,20180213,17295,16809,0.00000953
137,965,13,88604,20180220,16245,15417,0.00000874
138,972,14,88604,20180227,19639,18681,0.00001061
139,979,15,88604,20180306,16481,15939,0.00000901
140,986,16,88604,20180313,14441,13912,0.00000787
141,993,17,88604,20180320,16025,15887,0.00000896
142,1000,18,88604,20180327,16901,16882,0.00000954
143,1007,19,88604,20180403,18746,18121,0.00001031
144,1014,20,88604,20180410,25402,24804,0.00001398
145,1021,21,88604,20180417,15734,15781,0.00000891
146,1028,22,88604,20180424,15937,15993,0.00000903
147,1035,23,88604,20180501,26249,26827,0.00001523
148,1042,24,88604,20180508,34620,34695,0.00001985
149,1049,25,88604,20180515,31229,30039,0.00001727
150,1056,26,88604,20180522,32127,32482,0.00001854
151,1063,27,88604,20180529,40305,41202,0.00002344
152,1070,28,88604,20180605,97364,98816,0.00005612
153,1077,29,88604,20180612,131808,135334,0.00007811
154,1084,30,88604,20180619,22471,23403,0.00001327
155,1091,31,88604,20180626,19942,20958,0.00001191
0,1,-126,555824,20150702,11836,12150,0.00000690
1,8,-125,555824,20150709,10371,10498,0.00000593
2,15,-124,555824,20150716,9677,9968,0.00000564
3,22,-123,555824,20150723,11646,11725,0.00000663
4,29,-122,555824,20150730,10823,11431,0.00000645
5,36,-121,555824,20150806,12226,12508,0.00000710
6,43,-120,555824,20150813,11063,11247,0.00000636
7,50,-119,555824,20150820,12594,12696,0.00000720
8,57,-118,555824,20150827,10921,11121,0.00000628
9,64,-117,555824,20150903,10806,10314,0.00000585
10,71,-116,555824,20150910,10972,10628,0.00000603
11,78,-115,555824,20150917,11600,11754,0.00000663
12,85,-114,555824,20150924,10269,10495,0.00000593
13,92,-113,555824,20151001,12039,12373,0.00000699
14,99,-112,555824,20151008,10526,10525,0.00000598
15,106,-111,555824,20151015,10070,10121,0.00000571
16,113,-110,555824,20151022,10563,10496,0.00000595
17,120,-109,555824,20151029,15301,15408,0.00000873
18,127,-108,555824,20151105,16535,16619,0.00000934
19,134,-107,555824,20151112,15087,15158,0.00000859
20,141,-106,555824,20151119,13244,13395,0.00000762
21,148,-105,555824,20151126,12177,12331,0.00000696
22,155,-104,555824,20151203,11521,11531,0.00000651
23,162,-103,555824,20151210,12391,12517,0.00000709
24,169,-102,555824,20151217,16837,18430,0.00001047
25,176,-101,555824,20151224,17146,18959,0.00001064
26,183,-100,555824,20151231,14372,14401,0.00000807
27,190,-99,555824,20160107,14940,14092,0.00000803
28,197,-98,555824,20160114,18287,17486,0.00000991
29,204,-97,555824,20160121,17136,16321,0.00000920
30,211,-96,555824,20160128,15805,15032,0.00000853
31,218,-95,555824,20160204,13125,12677,0.00000720
32,225,-94,555824,20160211,16508,15854,0.00000908
33,232,-93,555824,20160218,13905,13419,0.00000760
34,239,-92,555824,20160225,12537,12228,0.00000688
35,246,-91,555824,20160303,15114,14693,0.00000838
36,253,-90,555824,20160310,12711,13000,0.00000735
37,260,-89,555824,20160317,15147,15943,0.00000907
38,267,-88,555824,20160324,11556,12006,0.00000680
39,274,-87,555824,20160331,15663,16271,0.00000911
